family,family_idx,variant,variant_idx,organism,title_keyword,accession,length,defline,fasta_path,note,isolate_idx,fold
Picornaviridae,6,Rhinovirus-C,7,Rhinovirus C,,3342271140,7036,"PZ496041.1 UNVERIFIED: Rhinovirus C isolate HRV_INS001/LOR/PER/2025, partial genome",data/refs/Picornaviridae/Rhinovirus-C/isolate_3.fasta,,3,3
Picornaviridae,6,Rhinovirus-C,7,Rhinovirus C,,3353254157,6911,"PZ233732.1 Rhinovirus C45 isolate 23V-8642_250122011 polyprotein gene, partial cds",data/refs/Picornaviridae/Rhinovirus-C/isolate_4.fasta,,4,4
Picornaviridae,6,Rhinovirus-C,7,Rhinovirus C,,3353254147,6949,"PZ233727.1 Rhinovirus C45 isolate 23V-8673_250122023 polyprotein gene, complete cds",data/refs/Picornaviridae/Rhinovirus-C/isolate_5.fasta,,5,0
Picornaviridae,6,Rhinovirus-C,7,Rhinovirus C,,3353254143,7004,"PZ233725.1 Rhinovirus C43 isolate 23V-8711_250123023 polyprotein gene, partial cds",data/refs/Picornaviridae/Rhinovirus-C/isolate_6.fasta,,6,1
Picornaviridae,6,Rhinovirus-C,7,Rhinovirus C,,3353254141,6884,"PZ233724.1 Rhinovirus C45 isolate 23V-8869_250124013 polyprotein gene, partial cds",data/refs/Picornaviridae/Rhinovirus-C/isolate_7.fasta,,7,2
Picornaviridae,6,Rhinovirus-C,7,Rhinovirus C,,3353254139,6747,"PZ233723.1 Rhinovirus C10 isolate 23V-9021_250124021 polyprotein gene, partial cds",data/refs/Picornaviridae/Rhinovirus-C/isolate_8.fasta,,8,3
Picornaviridae,6,Rhinovirus-C,7,Rhinovirus C,,3353254137,7040,"PZ233722.1 Rhinovirus C43 isolate 23V-9029_250127006 polyprotein gene, complete cds",data/refs/Picornaviridae/Rhinovirus-C/isolate_9.fasta,,9,4
Paramyxoviridae,7,Measles,0,Measles virus,,9626945,15894,"NC_001498.1 Measles virus, complete genome",data/refs/Paramyxoviridae/Measles/isolate_0.fasta,,0,0
Paramyxoviridae,7,Measles,0,Measles virus,,3351961535,15894,"PZ562648.1 Measles virus genotype A strain CAM/RB, complete genome",data/refs/Paramyxoviridae/Measles/isolate_1.fasta,,1,1
Paramyxoviridae,7,Measles,0,Measles virus,,3351228733,15471,"PZ569392.1 Measles virus genotype B3 isolate MVs/Oregon.USA/29.24/UT-UPHL-260612525206 [B3], partial genome",data/refs/Paramyxoviridae/Measles/isolate_2.fasta,,2,2
Paramyxoviridae,7,Measles,0,Measles virus,,3351228724,15767,"PZ569391.1 Measles virus genotype D8 isolate MVs/Utah.USA/22.26/UT-UPHL-260612191961 [D8], partial genome",data/refs/Paramyxoviridae/Measles/isolate_3.fasta,,3,3
Paramyxoviridae,7,Measles,0,Measles virus,,3351228715,15757,"PZ569390.1 Measles virus genotype D8 isolate MVs/Utah.USA/23.26/UT-UPHL-260612024232 [D8], partial genome",data/refs/Paramyxoviridae/Measles/isolate_4.fasta,,4,4
Paramyxoviridae,7,Measles,0,Measles virus,,3351228706,15742,"PZ569389.1 Measles virus genotype D8 isolate MVs/Oregon.USA/14.26/UT-UPHL-260612133145 [D8], partial genome",data/refs/Paramyxoviridae/Measles/isolate_5.fasta,,5,0
Paramyxoviridae,7,Measles,0,Measles virus,,3351228697,15778,"PZ569388.1 Measles virus genotype B3 isolate MVs/Oregon.USA/29.24/UT-UPHL-260612382058 [B3], partial genome",data/refs/Paramyxoviridae/Measles/isolate_6.fasta,,6,1
Paramyxoviridae,7,Measles,0,Measles virus,,3351228688,15636,"PZ569387.1 Measles virus genotype B3 isolate MVs/Oregon.USA/33.24/UT-UPHL-260612506374 [B3], partial genome",data/refs/Paramyxoviridae/Measles/isolate_7.fasta,,7,2
Paramyxoviridae,7,Measles,0,Measles virus,,3351228679,15798,"PZ569386.1 Measles virus genotype B3 isolate MVs/Oregon.USA/28.24/UT-UPHL-260612103963 [B3], partial genome",data/refs/Paramyxoviridae/Measles/isolate_8.fasta,,8,3
Paramyxoviridae,7,Measles,0,Measles virus,,3351228670,15732,"PZ569385.1 Measles virus genotype B3 isolate MVs/Oregon.USA/32.24/UT-UPHL-260612294201 [B3], partial genome",data/refs/Paramyxoviridae/Measles/isolate_9.fasta,,9,4
Paramyxoviridae,7,Mumps,1,Mumps orthorubulavirus,,9695415,15384,"NC_002200.1 Mumps orthorubulavirus genomic RNA, complete genome",data/refs/Paramyxoviridae/Mumps/isolate_0.fasta,,0,0
Paramyxoviridae,7,Mumps,1,Mumps orthorubulavirus,,3101598070,15384,"PX475736.1 Mumps virus genotype C isolate MuVs/Shandong.CHN/10.25[C], complete genome",data/refs/Paramyxoviridae/Mumps/isolate_1.fasta,,1,1
Paramyxoviridae,7,Mumps,1,Mumps orthorubulavirus,,2986880632,15349,"PV668547.1 Mumps virus genotype F strain MuVi/Linyi.CHN/27.18/2[F], complete genome",data/refs/Paramyxoviridae/Mumps/isolate_2.fasta,,2,2
Paramyxoviridae,7,Mumps,1,Mumps orthorubulavirus,,2986880622,15349,"PV668546.1 Mumps virus genotype F strain MuVi/Linyi.CHN/26.18/6[F], complete genome",data/refs/Paramyxoviridae/Mumps/isolate_3.fasta,,3,3
Paramyxoviridae,7,Mumps,1,Mumps orthorubulavirus,,2986880572,15350,"PV668541.1 Mumps virus genotype F strain MuVi/Linyi.CHN/26.18/2[F], complete genome",data/refs/Paramyxoviridae/Mumps/isolate_4.fasta,,4,4
Paramyxoviridae,7,Mumps,1,Mumps orthorubulavirus,,2986880562,15349,"PV668540.1 Mumps virus genotype F strain MuVi/Linyi.CHN/26.18/1[F], complete genome",data/refs/Paramyxoviridae/Mumps/isolate_5.fasta,,5,0
Paramyxoviridae,7,Mumps,1,Mumps orthorubulavirus,,2986880552,15349,"PV668539.1 Mumps virus genotype F strain Muvi/Jinan.China/20.06[F], complete genome",data/refs/Paramyxoviridae/Mumps/isolate_6.fasta,,6,1
Paramyxoviridae,7,Mumps,1,Mumps orthorubulavirus,,2986880542,15348,"PV668538.1 Mumps virus genotype F strain Muvi/Dezhou.China/37.06[F], complete genome",data/refs/Paramyxoviridae/Mumps/isolate_7.fasta,,7,2
Paramyxoviridae,7,Mumps,1,Mumps orthorubulavirus,,2986880532,15347,"PV668537.1 Mumps virus genotype F strain Muvi/Jinan.China/12.06/2[F], complete genome",data/refs/Paramyxoviridae/Mumps/isolate_8.fasta,,8,3
Paramyxoviridae,7,Mumps,1,Mumps orthorubulavirus,,2986880522,15342,"PV668536.1 Mumps virus genotype F strain Muvi/Zibo.China/11.06/2[F], complete genome",data/refs/Paramyxoviridae/Mumps/isolate_9.fasta,,9,4
Paramyxoviridae,7,RSV-A,2,Human respiratory syncytial virus A,,9629367,15191,"NC_001803.1 Human respiratory syncytial virus A isolate HRSV/A/UK/S2.ts1C/1995, complete genome",data/refs/Paramyxoviridae/RSV-A/isolate_0.fasta,,0,0
Paramyxoviridae,7,RSV-A,2,Human respiratory syncytial virus A,,3353263640,15044,"PZ612962.1 Human respiratory syncytial virus A isolate IL-RIPHL-RSV-999-0100, partial genome",data/refs/Paramyxoviridae/RSV-A/isolate_1.fasta,,1,1
Paramyxoviridae,7,RSV-A,2,Human respiratory syncytial virus A,,3353263628,14536,"PZ612961.1 Human respiratory syncytial virus A isolate IL-RIPHL-RSV-023-0219, partial genome",data/refs/Paramyxoviridae/RSV-A/isolate_2.fasta,,2,2
Paramyxoviridae,7,RSV-A,2,Human respiratory syncytial virus A,,3353263616,15050,"PZ612960.1 Human respiratory syncytial virus A isolate IL-RIPHL-RSV-023-0215, partial genome",data/refs/Paramyxoviridae/RSV-A/isolate_3.fasta,,3,3
Paramyxoviridae,7,RSV-A,2,Human respiratory syncytial virus A,,3353263604,15064,"PZ612959.1 Human respiratory syncytial virus A isolate IL-RIPHL-RSV-023-0213, partial genome",data/refs/Paramyxoviridae/RSV-A/isolate_4.fasta,,4,4
Paramyxoviridae,7,RSV-A,2,Human respiratory syncytial virus A,,3353263592,15048,"PZ612958.1 Human respiratory syncytial virus A isolate IL-RIPHL-RSV-023-0208, partial genome",data/refs/Paramyxoviridae/RSV-A/isolate_5.fasta,,5,0
Paramyxoviridae,7,RSV-A,2,Human respiratory syncytial virus A,,3353263580,15058,"PZ612957.1 Human respiratory syncytial virus A isolate IL-RIPHL-RSV-023-0206, partial genome",data/refs/Paramyxoviridae/RSV-A/isolate_6.fasta,,6,1
Paramyxoviridae,7,RSV-A,2,Human respiratory syncytial virus A,,3353263568,15065,"PZ612956.1 Human respiratory syncytial virus A isolate IL-RIPHL-RSV-023-0203, partial genome",data/refs/Paramyxoviridae/RSV-A/isolate_7.fasta,,7,2
Paramyxoviridae,7,RSV-A,2,Human respiratory syncytial virus A,,3353263556,14855,"PZ612955.1 Human respiratory syncytial virus A isolate IL-RIPHL-RSV-023-0171, partial genome",data/refs/Paramyxoviridae/RSV-A/isolate_8.fasta,,8,3
Paramyxoviridae,7,RSV-A,2,Human respiratory syncytial virus A,,3353263544,15069,"PZ612954.1 Human respiratory syncytial virus A isolate IL-RIPHL-RSV-023-0132, partial genome",data/refs/Paramyxoviridae/RSV-A/isolate_9.fasta,,9,4
Paramyxoviridae,7,RSV-B,3,Human respiratory syncytial virus B,,3351212240,15143,"PZ575938.1 Human respiratory syncytial virus B isolate MN-MDH-RSVB-04823, partial genome",data/refs/Paramyxoviridae/RSV-B/isolate_0.fasta,,0,0
Paramyxoviridae,7,RSV-B,3,Human respiratory syncytial virus B,,3351212228,14870,"PZ575937.1 Human respiratory syncytial virus B isolate MN-MDH-RSVB-04822, partial genome",data/refs/Paramyxoviridae/RSV-B/isolate_1.fasta,,1,1
Paramyxoviridae,7,RSV-B,3,Human respiratory syncytial virus B,,3351212216,15142,"PZ575936.1 Human respiratory syncytial virus B isolate MN-MDH-RSVB-04821, partial genome",data/refs/Paramyxoviridae/RSV-B/isolate_2.fasta,,2,2
Paramyxoviridae,7,RSV-B,3,Human respiratory syncytial virus B,,3351212204,15140,"PZ575935.1 Human respiratory syncytial virus B isolate MN-MDH-RSVB-04820, partial genome",data/refs/Paramyxoviridae/RSV-B/isolate_3.fasta,,3,3
Paramyxoviridae,7,RSV-B,3,Human respiratory syncytial virus B,,3351212192,14872,"PZ575934.1 Human respiratory syncytial virus B isolate MN-MDH-RSVB-04819, partial genome",data/refs/Paramyxoviridae/RSV-B/isolate_4.fasta,,4,4
Paramyxoviridae,7,RSV-B,3,Human respiratory syncytial virus B,,3351212180,14873,"PZ575933.1 Human respiratory syncytial virus B isolate MN-MDH-RSVB-04818, partial genome",data/refs/Paramyxoviridae/RSV-B/isolate_5.fasta,,5,0
Paramyxoviridae,7,RSV-B,3,Human respiratory syncytial virus B,,3351212168,15140,"PZ575932.1 Human respiratory syncytial virus B isolate MN-MDH-RSVB-04817, partial genome",data/refs/Paramyxoviridae/RSV-B/isolate_6.fasta,,6,1
Paramyxoviridae,7,RSV-B,3,Human respiratory syncytial virus B,,3351212156,14871,"PZ575931.1 Human respiratory syncytial virus B isolate MN-MDH-RSVB-04816, partial genome",data/refs/Paramyxoviridae/RSV-B/isolate_7.fasta,,7,2
Paramyxoviridae,7,RSV-B,3,Human respiratory syncytial virus B,,3351212144,15141,"PZ575930.1 Human respiratory syncytial virus B isolate MN-MDH-RSVB-04815, partial genome",data/refs/Paramyxoviridae/RSV-B/isolate_8.fasta,,8,3
Paramyxoviridae,7,RSV-B,3,Human respiratory syncytial virus B,,3351212132,14872,"PZ575929.1 Human respiratory syncytial virus B isolate MN-MDH-RSVB-04814, partial genome",data/refs/Paramyxoviridae/RSV-B/isolate_9.fasta,,9,4
Paramyxoviridae,7,Human-Parainfluenza-1,4,Human parainfluenza virus 1,,19718363,15600,"NC_003461.1 Human parainfluenza virus 1, complete genome",data/refs/Paramyxoviridae/Human-Parainfluenza-1/isolate_0.fasta,,0,0
Paramyxoviridae,7,Human-Parainfluenza-1,4,Human parainfluenza virus 1,,2735595756,15577,"LC817390.1 Human respirovirus 1 PIV1_Fukushima_OR710_2022 RNA, complete genome",data/refs/Paramyxoviridae/Human-Parainfluenza-1/isolate_1.fasta,,1,1
Paramyxoviridae,7,Human-Parainfluenza-1,4,Human parainfluenza virus 1,,2735595747,15581,"LC817389.1 Human respirovirus 1 PIV1_Fukushima_OR692_2022 RNA, complete genome",data/refs/Paramyxoviridae/Human-Parainfluenza-1/isolate_2.fasta,,2,2
Paramyxoviridae,7,Human-Parainfluenza-1,4,Human parainfluenza virus 1,,2278964296,15588,"LC720862.1 Human respirovirus 1 PIV1_Fukushima_O81_2018 viral cRNA, nearly complete genome",data/refs/Paramyxoviridae/Human-Parainfluenza-1/isolate_3.fasta,,3,3
Paramyxoviridae,7,Human-Parainfluenza-1,4,Human parainfluenza virus 1,,3071717541,15356,"PX380303.1 Human respirovirus 1 isolate hPIV1/Russia/SPE-RII-4088S/2025, complete genome",data/refs/Paramyxoviridae/Human-Parainfluenza-1/isolate_4.fasta,,4,4
Paramyxoviridae,7,Human-Parainfluenza-1,4,Human parainfluenza virus 1,,3071717533,15356,"PX380302.1 Human respirovirus 1 isolate hPIV1/Russia/SPE-RII-3664S/2025, complete genome",data/refs/Paramyxoviridae/Human-Parainfluenza-1/isolate_5.fasta,,5,0
Paramyxoviridae,7,Human-Parainfluenza-1,4,Human parainfluenza virus 1,,3071717525,15356,"PX380301.1 Human respirovirus 1 isolate hPIV1/Russia/SPE-RII-3213S/2025, complete genome",data/refs/Paramyxoviridae/Human-Parainfluenza-1/isolate_6.fasta,,6,1
Paramyxoviridae,7,Human-Parainfluenza-1,4,Human parainfluenza virus 1,,3071717517,15356,"PX380300.1 Human respirovirus 1 isolate hPIV1/Russia/SPE-RII-2354S/2025, complete genome",data/refs/Paramyxoviridae/Human-Parainfluenza-1/isolate_7.fasta,,7,2
Paramyxoviridae,7,Human-Parainfluenza-1,4,Human parainfluenza virus 1,,3071717509,15356,"PX380299.1 Human respirovirus 1 isolate hPIV1/Russia/SPE-RII-1245S/2025, complete genome",data/refs/Paramyxoviridae/Human-Parainfluenza-1/isolate_8.fasta,,8,3
Paramyxoviridae,7,Human-Parainfluenza-1,4,Human parainfluenza virus 1,,3071717501,15356,"PX380298.1 Human respirovirus 1 isolate hPIV1/Russia/SPE-RII-1210S/2024, complete genome",data/refs/Paramyxoviridae/Human-Parainfluenza-1/isolate_9.fasta,,9,4
Paramyxoviridae,7,Human-Parainfluenza-3,5,Human parainfluenza virus 3,,2500367884,15462,"NC_075446.1 Human parainfluenza virus 3 strain ZHYMgz01, complete genome",data/refs/Paramyxoviridae/Human-Parainfluenza-3/isolate_0.fasta,,0,0
Paramyxoviridae,7,Human-Parainfluenza-3,5,Human parainfluenza virus 3,,10937870,15462,"NC_001796.2 Human parainfluenza virus 3, complete genome",data/refs/Paramyxoviridae/Human-Parainfluenza-3/isolate_1.fasta,,1,1
Paramyxoviridae,7,Human-Parainfluenza-3,5,Human parainfluenza virus 3,,2735595828,15457,"LC817398.1 Human respirovirus 3 PIV3_Fukushima_OR913_2023 RNA, complete genome",data/refs/Paramyxoviridae/Human-Parainfluenza-3/isolate_2.fasta,,2,2
Paramyxoviridae,7,Human-Parainfluenza-3,5,Human parainfluenza virus 3,,2278964453,15459,"LC720880.1 Human respirovirus 3 PIV3_Fukushima_OR381_2021 viral cRNA, nearly complete genome",data/refs/Paramyxoviridae/Human-Parainfluenza-3/isolate_3.fasta,,3,3
Paramyxoviridae,7,Human-Parainfluenza-3,5,Human parainfluenza virus 3,,3274687935,15331,"PZ244842.1 Human respirovirus 3 isolate 23V-12334_250115004, complete genome",data/refs/Paramyxoviridae/Human-Parainfluenza-3/isolate_4.fasta,,4,4
Paramyxoviridae,7,Human-Parainfluenza-3,5,Human parainfluenza virus 3,,3274687902,15331,"PZ244839.1 Human respirovirus 3 isolate 23V-12036_250115002, complete genome",data/refs/Paramyxoviridae/Human-Parainfluenza-3/isolate_5.fasta,,5,0
Paramyxoviridae,7,Human-Parainfluenza-3,5,Human parainfluenza virus 3,,3274687891,15331,"PZ244838.1 Human respirovirus 3 isolate 23V-9024_250127001, complete genome",data/refs/Paramyxoviridae/Human-Parainfluenza-3/isolate_6.fasta,,6,1
Paramyxoviridae,7,Human-Parainfluenza-3,5,Human parainfluenza virus 3,,3274687880,15331,"PZ244837.1 Human respirovirus 3 isolate 23V-11697_250113008, complete genome",data/refs/Paramyxoviridae/Human-Parainfluenza-3/isolate_7.fasta,,7,2
Paramyxoviridae,7,Human-Parainfluenza-3,5,Human parainfluenza virus 3,,3260662459,15456,"LC922678.1 Human respirovirus 3 HPIV3_Fukushima_OH993_2025 RNA, complete genome",data/refs/Paramyxoviridae/Human-Parainfluenza-3/isolate_8.fasta,,8,3
Paramyxoviridae,7,Human-Parainfluenza-3,5,Human parainfluenza virus 3,,3260662416,15451,"LC922672.1 Human respirovirus 3 HPIV3_Fukushima_OH8561_2025 RNA, complete genome",data/refs/Paramyxoviridae/Human-Parainfluenza-3/isolate_9.fasta,,9,4
Paramyxoviridae,7,Nipah,6,Nipah virus,,13559808,18246,"NC_002728.1 Nipah virus, complete genome",data/refs/Paramyxoviridae/Nipah/isolate_0.fasta,,0,0
Paramyxoviridae,7,Nipah,6,Nipah virus,,3042791892,18168,"PV640869.1 Henipavirus nipahense isolate MCL-25-H-2892, complete genome",data/refs/Paramyxoviridae/Nipah/isolate_1.fasta,,1,1
Paramyxoviridae,7,Nipah,6,Nipah virus,,3045545545,18124,"PX130166.1 Henipavirus nipahense isolate NiV/human/BGD/FP0372425/2025, complete genome",data/refs/Paramyxoviridae/Nipah/isolate_2.fasta,,2,2
Paramyxoviridae,7,Nipah,6,Nipah virus,,3045545538,18128,"PX130165.1 Henipavirus nipahense isolate NiV/human/BGD/SB0200425/2025, complete genome",data/refs/Paramyxoviridae/Nipah/isolate_3.fasta,,3,3
Paramyxoviridae,7,Nipah,6,Nipah virus,,3045545531,18126,"PX130164.1 Henipavirus nipahense isolate NiV/human/BGD/RS0825725/2025, complete genome",data/refs/Paramyxoviridae/Nipah/isolate_4.fasta,,4,4
Paramyxoviridae,7,Nipah,6,Nipah virus,,3024727290,18096,"PV892943.1 Henipavirus nipahense isolate 810398, complete genome",data/refs/Paramyxoviridae/Nipah/isolate_5.fasta,,5,0
Paramyxoviridae,7,Nipah,6,Nipah virus,,2924919026,18128,"PV132707.1 Henipavirus nipahense isolate NiV/human/BGD/PMSKH0000424/2024, complete genome",data/refs/Paramyxoviridae/Nipah/isolate_6.fasta,,6,1
Paramyxoviridae,7,Nipah,6,Nipah virus,,2924919019,18133,"PV132706.1 Henipavirus nipahense isolate NiV/human/BGD/DMCH00124/2024, complete genome",data/refs/Paramyxoviridae/Nipah/isolate_7.fasta,,7,2
Paramyxoviridae,7,Nipah,6,Nipah virus,,2844552597,18131,"PQ463988.1 Henipavirus nipahense isolate NiV_M_IRF523, complete genome",data/refs/Paramyxoviridae/Nipah/isolate_8.fasta,,8,3
Paramyxoviridae,7,Nipah,6,Nipah virus,,2844551665,18107,"PQ368169.1 Henipavirus nipahense isolate NiV/human/BGD/FP0300923BM/2023, complete genome",data/refs/Paramyxoviridae/Nipah/isolate_9.fasta,,9,4
Paramyxoviridae,7,Human-Metapneumovirus,7,Human metapneumovirus,,1464315997,13350,"NC_039199.1 Human metapneumovirus isolate 00-1, complete genome",data/refs/Paramyxoviridae/Human-Metapneumovirus/isolate_0.fasta,,0,0
Paramyxoviridae,7,Human-Metapneumovirus,7,Human metapneumovirus,,3353253721,13234,"PZ239602.1 Human metapneumovirus isolate 23V-8652_250127020, partial genome",data/refs/Paramyxoviridae/Human-Metapneumovirus/isolate_1.fasta,,1,1
Paramyxoviridae,7,Human-Metapneumovirus,7,Human metapneumovirus,,3353253711,13194,"PZ239601.1 Human metapneumovirus isolate 23V-12376_250116003, partial genome",data/refs/Paramyxoviridae/Human-Metapneumovirus/isolate_2.fasta,,2,2
Paramyxoviridae,7,Human-Metapneumovirus,7,Human metapneumovirus,,3349522885,13087,"PZ399301.1 Human metapneumovirus strain NIV24_680, complete genome",data/refs/Paramyxoviridae/Human-Metapneumovirus/isolate_3.fasta,,3,3
Paramyxoviridae,7,Human-Metapneumovirus,7,Human metapneumovirus,,3349522877,13087,"PZ399300.1 Human metapneumovirus strain NIV24_312, complete genome",data/refs/Paramyxoviridae/Human-Metapneumovirus/isolate_4.fasta,,4,4
Paramyxoviridae,7,Human-Metapneumovirus,7,Human metapneumovirus,,3349522869,13087,"PZ399299.1 Human metapneumovirus strain NIV24_2969, complete genome",data/refs/Paramyxoviridae/Human-Metapneumovirus/isolate_5.fasta,,5,0
Paramyxoviridae,7,Human-Metapneumovirus,7,Human metapneumovirus,,3349522862,13086,"PZ399298.1 Human metapneumovirus strain NIV24_2950, partial genome",data/refs/Paramyxoviridae/Human-Metapneumovirus/isolate_6.fasta,,6,1
Paramyxoviridae,7,Human-Metapneumovirus,7,Human metapneumovirus,,3349522854,13087,"PZ399297.1 Human metapneumovirus strain NIV24_2905, complete genome",data/refs/Paramyxoviridae/Human-Metapneumovirus/isolate_7.fasta,,7,2
Paramyxoviridae,7,Human-Metapneumovirus,7,Human metapneumovirus,,3349522846,13087,"PZ399296.1 Human metapneumovirus strain NIV24_2898, complete genome",data/refs/Paramyxoviridae/Human-Metapneumovirus/isolate_8.fasta,,8,3
Paramyxoviridae,7,Human-Metapneumovirus,7,Human metapneumovirus,,3349522838,13087,"PZ399295.1 Human metapneumovirus strain NIV24_2897, complete genome",data/refs/Paramyxoviridae/Human-Metapneumovirus/isolate_9.fasta,,9,4
