sample_id,family,family_idx,variant,variant_idx,isolate_idx,replicate,r1_path,r2_path,fold,split
Coronaviridae__SARS-CoV-1__isolate6__rep4,Coronaviridae,0,SARS-CoV-1,1,6,4,data/reads_multi/Coronaviridae/SARS-CoV-1/isolate_6/rep4_1.fq,data/reads_multi/Coronaviridae/SARS-CoV-1/isolate_6/rep4_2.fq,1,test
Coronaviridae__SARS-CoV-1__isolate6__rep5,Coronaviridae,0,SARS-CoV-1,1,6,5,data/reads_multi/Coronaviridae/SARS-CoV-1/isolate_6/rep5_1.fq,data/reads_multi/Coronaviridae/SARS-CoV-1/isolate_6/rep5_2.fq,1,test
Coronaviridae__SARS-CoV-1__isolate7__rep0,Coronaviridae,0,SARS-CoV-1,1,7,0,data/reads_multi/Coronaviridae/SARS-CoV-1/isolate_7/rep0_1.fq,data/reads_multi/Coronaviridae/SARS-CoV-1/isolate_7/rep0_2.fq,2,val
Coronaviridae__SARS-CoV-1__isolate7__rep1,Coronaviridae,0,SARS-CoV-1,1,7,1,data/reads_multi/Coronaviridae/SARS-CoV-1/isolate_7/rep1_1.fq,data/reads_multi/Coronaviridae/SARS-CoV-1/isolate_7/rep1_2.fq,2,val
Coronaviridae__SARS-CoV-1__isolate7__rep2,Coronaviridae,0,SARS-CoV-1,1,7,2,data/reads_multi/Coronaviridae/SARS-CoV-1/isolate_7/rep2_1.fq,data/reads_multi/Coronaviridae/SARS-CoV-1/isolate_7/rep2_2.fq,2,val
Coronaviridae__SARS-CoV-1__isolate7__rep3,Coronaviridae,0,SARS-CoV-1,1,7,3,data/reads_multi/Coronaviridae/SARS-CoV-1/isolate_7/rep3_1.fq,data/reads_multi/Coronaviridae/SARS-CoV-1/isolate_7/rep3_2.fq,2,val
Coronaviridae__SARS-CoV-1__isolate7__rep4,Coronaviridae,0,SARS-CoV-1,1,7,4,data/reads_multi/Coronaviridae/SARS-CoV-1/isolate_7/rep4_1.fq,data/reads_multi/Coronaviridae/SARS-CoV-1/isolate_7/rep4_2.fq,2,val
Coronaviridae__SARS-CoV-1__isolate7__rep5,Coronaviridae,0,SARS-CoV-1,1,7,5,data/reads_multi/Coronaviridae/SARS-CoV-1/isolate_7/rep5_1.fq,data/reads_multi/Coronaviridae/SARS-CoV-1/isolate_7/rep5_2.fq,2,val
Coronaviridae__SARS-CoV-1__isolate8__rep0,Coronaviridae,0,SARS-CoV-1,1,8,0,data/reads_multi/Coronaviridae/SARS-CoV-1/isolate_8/rep0_1.fq,data/reads_multi/Coronaviridae/SARS-CoV-1/isolate_8/rep0_2.fq,3,train
Coronaviridae__SARS-CoV-1__isolate8__rep1,Coronaviridae,0,SARS-CoV-1,1,8,1,data/reads_multi/Coronaviridae/SARS-CoV-1/isolate_8/rep1_1.fq,data/reads_multi/Coronaviridae/SARS-CoV-1/isolate_8/rep1_2.fq,3,train
Coronaviridae__SARS-CoV-1__isolate8__rep2,Coronaviridae,0,SARS-CoV-1,1,8,2,data/reads_multi/Coronaviridae/SARS-CoV-1/isolate_8/rep2_1.fq,data/reads_multi/Coronaviridae/SARS-CoV-1/isolate_8/rep2_2.fq,3,train
Coronaviridae__SARS-CoV-1__isolate8__rep3,Coronaviridae,0,SARS-CoV-1,1,8,3,data/reads_multi/Coronaviridae/SARS-CoV-1/isolate_8/rep3_1.fq,data/reads_multi/Coronaviridae/SARS-CoV-1/isolate_8/rep3_2.fq,3,train
Coronaviridae__SARS-CoV-1__isolate8__rep4,Coronaviridae,0,SARS-CoV-1,1,8,4,data/reads_multi/Coronaviridae/SARS-CoV-1/isolate_8/rep4_1.fq,data/reads_multi/Coronaviridae/SARS-CoV-1/isolate_8/rep4_2.fq,3,train
Coronaviridae__SARS-CoV-1__isolate8__rep5,Coronaviridae,0,SARS-CoV-1,1,8,5,data/reads_multi/Coronaviridae/SARS-CoV-1/isolate_8/rep5_1.fq,data/reads_multi/Coronaviridae/SARS-CoV-1/isolate_8/rep5_2.fq,3,train
Coronaviridae__SARS-CoV-1__isolate9__rep0,Coronaviridae,0,SARS-CoV-1,1,9,0,data/reads_multi/Coronaviridae/SARS-CoV-1/isolate_9/rep0_1.fq,data/reads_multi/Coronaviridae/SARS-CoV-1/isolate_9/rep0_2.fq,4,train
Coronaviridae__SARS-CoV-1__isolate9__rep1,Coronaviridae,0,SARS-CoV-1,1,9,1,data/reads_multi/Coronaviridae/SARS-CoV-1/isolate_9/rep1_1.fq,data/reads_multi/Coronaviridae/SARS-CoV-1/isolate_9/rep1_2.fq,4,train
Coronaviridae__SARS-CoV-1__isolate9__rep2,Coronaviridae,0,SARS-CoV-1,1,9,2,data/reads_multi/Coronaviridae/SARS-CoV-1/isolate_9/rep2_1.fq,data/reads_multi/Coronaviridae/SARS-CoV-1/isolate_9/rep2_2.fq,4,train
Coronaviridae__SARS-CoV-1__isolate9__rep3,Coronaviridae,0,SARS-CoV-1,1,9,3,data/reads_multi/Coronaviridae/SARS-CoV-1/isolate_9/rep3_1.fq,data/reads_multi/Coronaviridae/SARS-CoV-1/isolate_9/rep3_2.fq,4,train
Coronaviridae__SARS-CoV-1__isolate9__rep4,Coronaviridae,0,SARS-CoV-1,1,9,4,data/reads_multi/Coronaviridae/SARS-CoV-1/isolate_9/rep4_1.fq,data/reads_multi/Coronaviridae/SARS-CoV-1/isolate_9/rep4_2.fq,4,train
Coronaviridae__SARS-CoV-1__isolate9__rep5,Coronaviridae,0,SARS-CoV-1,1,9,5,data/reads_multi/Coronaviridae/SARS-CoV-1/isolate_9/rep5_1.fq,data/reads_multi/Coronaviridae/SARS-CoV-1/isolate_9/rep5_2.fq,4,train
Coronaviridae__MERS-CoV__isolate0__rep0,Coronaviridae,0,MERS-CoV,2,0,0,data/reads_multi/Coronaviridae/MERS-CoV/isolate_0/rep0_1.fq,data/reads_multi/Coronaviridae/MERS-CoV/isolate_0/rep0_2.fq,0,train
Coronaviridae__MERS-CoV__isolate0__rep1,Coronaviridae,0,MERS-CoV,2,0,1,data/reads_multi/Coronaviridae/MERS-CoV/isolate_0/rep1_1.fq,data/reads_multi/Coronaviridae/MERS-CoV/isolate_0/rep1_2.fq,0,train
Coronaviridae__MERS-CoV__isolate0__rep2,Coronaviridae,0,MERS-CoV,2,0,2,data/reads_multi/Coronaviridae/MERS-CoV/isolate_0/rep2_1.fq,data/reads_multi/Coronaviridae/MERS-CoV/isolate_0/rep2_2.fq,0,train
Coronaviridae__MERS-CoV__isolate0__rep3,Coronaviridae,0,MERS-CoV,2,0,3,data/reads_multi/Coronaviridae/MERS-CoV/isolate_0/rep3_1.fq,data/reads_multi/Coronaviridae/MERS-CoV/isolate_0/rep3_2.fq,0,train
Coronaviridae__MERS-CoV__isolate0__rep4,Coronaviridae,0,MERS-CoV,2,0,4,data/reads_multi/Coronaviridae/MERS-CoV/isolate_0/rep4_1.fq,data/reads_multi/Coronaviridae/MERS-CoV/isolate_0/rep4_2.fq,0,train
Coronaviridae__MERS-CoV__isolate0__rep5,Coronaviridae,0,MERS-CoV,2,0,5,data/reads_multi/Coronaviridae/MERS-CoV/isolate_0/rep5_1.fq,data/reads_multi/Coronaviridae/MERS-CoV/isolate_0/rep5_2.fq,0,train
Coronaviridae__MERS-CoV__isolate1__rep0,Coronaviridae,0,MERS-CoV,2,1,0,data/reads_multi/Coronaviridae/MERS-CoV/isolate_1/rep0_1.fq,data/reads_multi/Coronaviridae/MERS-CoV/isolate_1/rep0_2.fq,1,test
Coronaviridae__MERS-CoV__isolate1__rep1,Coronaviridae,0,MERS-CoV,2,1,1,data/reads_multi/Coronaviridae/MERS-CoV/isolate_1/rep1_1.fq,data/reads_multi/Coronaviridae/MERS-CoV/isolate_1/rep1_2.fq,1,test
Coronaviridae__MERS-CoV__isolate1__rep2,Coronaviridae,0,MERS-CoV,2,1,2,data/reads_multi/Coronaviridae/MERS-CoV/isolate_1/rep2_1.fq,data/reads_multi/Coronaviridae/MERS-CoV/isolate_1/rep2_2.fq,1,test
Coronaviridae__MERS-CoV__isolate1__rep3,Coronaviridae,0,MERS-CoV,2,1,3,data/reads_multi/Coronaviridae/MERS-CoV/isolate_1/rep3_1.fq,data/reads_multi/Coronaviridae/MERS-CoV/isolate_1/rep3_2.fq,1,test
Coronaviridae__MERS-CoV__isolate1__rep4,Coronaviridae,0,MERS-CoV,2,1,4,data/reads_multi/Coronaviridae/MERS-CoV/isolate_1/rep4_1.fq,data/reads_multi/Coronaviridae/MERS-CoV/isolate_1/rep4_2.fq,1,test
Coronaviridae__MERS-CoV__isolate1__rep5,Coronaviridae,0,MERS-CoV,2,1,5,data/reads_multi/Coronaviridae/MERS-CoV/isolate_1/rep5_1.fq,data/reads_multi/Coronaviridae/MERS-CoV/isolate_1/rep5_2.fq,1,test
Coronaviridae__MERS-CoV__isolate2__rep0,Coronaviridae,0,MERS-CoV,2,2,0,data/reads_multi/Coronaviridae/MERS-CoV/isolate_2/rep0_1.fq,data/reads_multi/Coronaviridae/MERS-CoV/isolate_2/rep0_2.fq,2,val
Coronaviridae__MERS-CoV__isolate2__rep1,Coronaviridae,0,MERS-CoV,2,2,1,data/reads_multi/Coronaviridae/MERS-CoV/isolate_2/rep1_1.fq,data/reads_multi/Coronaviridae/MERS-CoV/isolate_2/rep1_2.fq,2,val
Coronaviridae__MERS-CoV__isolate2__rep2,Coronaviridae,0,MERS-CoV,2,2,2,data/reads_multi/Coronaviridae/MERS-CoV/isolate_2/rep2_1.fq,data/reads_multi/Coronaviridae/MERS-CoV/isolate_2/rep2_2.fq,2,val
Coronaviridae__MERS-CoV__isolate2__rep3,Coronaviridae,0,MERS-CoV,2,2,3,data/reads_multi/Coronaviridae/MERS-CoV/isolate_2/rep3_1.fq,data/reads_multi/Coronaviridae/MERS-CoV/isolate_2/rep3_2.fq,2,val
Coronaviridae__MERS-CoV__isolate2__rep4,Coronaviridae,0,MERS-CoV,2,2,4,data/reads_multi/Coronaviridae/MERS-CoV/isolate_2/rep4_1.fq,data/reads_multi/Coronaviridae/MERS-CoV/isolate_2/rep4_2.fq,2,val
Coronaviridae__MERS-CoV__isolate2__rep5,Coronaviridae,0,MERS-CoV,2,2,5,data/reads_multi/Coronaviridae/MERS-CoV/isolate_2/rep5_1.fq,data/reads_multi/Coronaviridae/MERS-CoV/isolate_2/rep5_2.fq,2,val
Coronaviridae__MERS-CoV__isolate3__rep0,Coronaviridae,0,MERS-CoV,2,3,0,data/reads_multi/Coronaviridae/MERS-CoV/isolate_3/rep0_1.fq,data/reads_multi/Coronaviridae/MERS-CoV/isolate_3/rep0_2.fq,3,train
Coronaviridae__MERS-CoV__isolate3__rep1,Coronaviridae,0,MERS-CoV,2,3,1,data/reads_multi/Coronaviridae/MERS-CoV/isolate_3/rep1_1.fq,data/reads_multi/Coronaviridae/MERS-CoV/isolate_3/rep1_2.fq,3,train
Coronaviridae__MERS-CoV__isolate3__rep2,Coronaviridae,0,MERS-CoV,2,3,2,data/reads_multi/Coronaviridae/MERS-CoV/isolate_3/rep2_1.fq,data/reads_multi/Coronaviridae/MERS-CoV/isolate_3/rep2_2.fq,3,train
Coronaviridae__MERS-CoV__isolate3__rep3,Coronaviridae,0,MERS-CoV,2,3,3,data/reads_multi/Coronaviridae/MERS-CoV/isolate_3/rep3_1.fq,data/reads_multi/Coronaviridae/MERS-CoV/isolate_3/rep3_2.fq,3,train
Coronaviridae__MERS-CoV__isolate3__rep4,Coronaviridae,0,MERS-CoV,2,3,4,data/reads_multi/Coronaviridae/MERS-CoV/isolate_3/rep4_1.fq,data/reads_multi/Coronaviridae/MERS-CoV/isolate_3/rep4_2.fq,3,train
Coronaviridae__MERS-CoV__isolate3__rep5,Coronaviridae,0,MERS-CoV,2,3,5,data/reads_multi/Coronaviridae/MERS-CoV/isolate_3/rep5_1.fq,data/reads_multi/Coronaviridae/MERS-CoV/isolate_3/rep5_2.fq,3,train
Coronaviridae__MERS-CoV__isolate4__rep0,Coronaviridae,0,MERS-CoV,2,4,0,data/reads_multi/Coronaviridae/MERS-CoV/isolate_4/rep0_1.fq,data/reads_multi/Coronaviridae/MERS-CoV/isolate_4/rep0_2.fq,4,train
Coronaviridae__MERS-CoV__isolate4__rep1,Coronaviridae,0,MERS-CoV,2,4,1,data/reads_multi/Coronaviridae/MERS-CoV/isolate_4/rep1_1.fq,data/reads_multi/Coronaviridae/MERS-CoV/isolate_4/rep1_2.fq,4,train
Coronaviridae__MERS-CoV__isolate4__rep2,Coronaviridae,0,MERS-CoV,2,4,2,data/reads_multi/Coronaviridae/MERS-CoV/isolate_4/rep2_1.fq,data/reads_multi/Coronaviridae/MERS-CoV/isolate_4/rep2_2.fq,4,train
Coronaviridae__MERS-CoV__isolate4__rep3,Coronaviridae,0,MERS-CoV,2,4,3,data/reads_multi/Coronaviridae/MERS-CoV/isolate_4/rep3_1.fq,data/reads_multi/Coronaviridae/MERS-CoV/isolate_4/rep3_2.fq,4,train
Coronaviridae__MERS-CoV__isolate4__rep4,Coronaviridae,0,MERS-CoV,2,4,4,data/reads_multi/Coronaviridae/MERS-CoV/isolate_4/rep4_1.fq,data/reads_multi/Coronaviridae/MERS-CoV/isolate_4/rep4_2.fq,4,train
Coronaviridae__MERS-CoV__isolate4__rep5,Coronaviridae,0,MERS-CoV,2,4,5,data/reads_multi/Coronaviridae/MERS-CoV/isolate_4/rep5_1.fq,data/reads_multi/Coronaviridae/MERS-CoV/isolate_4/rep5_2.fq,4,train
Coronaviridae__MERS-CoV__isolate5__rep0,Coronaviridae,0,MERS-CoV,2,5,0,data/reads_multi/Coronaviridae/MERS-CoV/isolate_5/rep0_1.fq,data/reads_multi/Coronaviridae/MERS-CoV/isolate_5/rep0_2.fq,0,train
Coronaviridae__MERS-CoV__isolate5__rep1,Coronaviridae,0,MERS-CoV,2,5,1,data/reads_multi/Coronaviridae/MERS-CoV/isolate_5/rep1_1.fq,data/reads_multi/Coronaviridae/MERS-CoV/isolate_5/rep1_2.fq,0,train
Coronaviridae__MERS-CoV__isolate5__rep2,Coronaviridae,0,MERS-CoV,2,5,2,data/reads_multi/Coronaviridae/MERS-CoV/isolate_5/rep2_1.fq,data/reads_multi/Coronaviridae/MERS-CoV/isolate_5/rep2_2.fq,0,train
Coronaviridae__MERS-CoV__isolate5__rep3,Coronaviridae,0,MERS-CoV,2,5,3,data/reads_multi/Coronaviridae/MERS-CoV/isolate_5/rep3_1.fq,data/reads_multi/Coronaviridae/MERS-CoV/isolate_5/rep3_2.fq,0,train
Coronaviridae__MERS-CoV__isolate5__rep4,Coronaviridae,0,MERS-CoV,2,5,4,data/reads_multi/Coronaviridae/MERS-CoV/isolate_5/rep4_1.fq,data/reads_multi/Coronaviridae/MERS-CoV/isolate_5/rep4_2.fq,0,train
Coronaviridae__MERS-CoV__isolate5__rep5,Coronaviridae,0,MERS-CoV,2,5,5,data/reads_multi/Coronaviridae/MERS-CoV/isolate_5/rep5_1.fq,data/reads_multi/Coronaviridae/MERS-CoV/isolate_5/rep5_2.fq,0,train
Coronaviridae__MERS-CoV__isolate6__rep0,Coronaviridae,0,MERS-CoV,2,6,0,data/reads_multi/Coronaviridae/MERS-CoV/isolate_6/rep0_1.fq,data/reads_multi/Coronaviridae/MERS-CoV/isolate_6/rep0_2.fq,1,test
Coronaviridae__MERS-CoV__isolate6__rep1,Coronaviridae,0,MERS-CoV,2,6,1,data/reads_multi/Coronaviridae/MERS-CoV/isolate_6/rep1_1.fq,data/reads_multi/Coronaviridae/MERS-CoV/isolate_6/rep1_2.fq,1,test
Coronaviridae__MERS-CoV__isolate6__rep2,Coronaviridae,0,MERS-CoV,2,6,2,data/reads_multi/Coronaviridae/MERS-CoV/isolate_6/rep2_1.fq,data/reads_multi/Coronaviridae/MERS-CoV/isolate_6/rep2_2.fq,1,test
Coronaviridae__MERS-CoV__isolate6__rep3,Coronaviridae,0,MERS-CoV,2,6,3,data/reads_multi/Coronaviridae/MERS-CoV/isolate_6/rep3_1.fq,data/reads_multi/Coronaviridae/MERS-CoV/isolate_6/rep3_2.fq,1,test
Coronaviridae__MERS-CoV__isolate6__rep4,Coronaviridae,0,MERS-CoV,2,6,4,data/reads_multi/Coronaviridae/MERS-CoV/isolate_6/rep4_1.fq,data/reads_multi/Coronaviridae/MERS-CoV/isolate_6/rep4_2.fq,1,test
Coronaviridae__MERS-CoV__isolate6__rep5,Coronaviridae,0,MERS-CoV,2,6,5,data/reads_multi/Coronaviridae/MERS-CoV/isolate_6/rep5_1.fq,data/reads_multi/Coronaviridae/MERS-CoV/isolate_6/rep5_2.fq,1,test
Coronaviridae__MERS-CoV__isolate7__rep0,Coronaviridae,0,MERS-CoV,2,7,0,data/reads_multi/Coronaviridae/MERS-CoV/isolate_7/rep0_1.fq,data/reads_multi/Coronaviridae/MERS-CoV/isolate_7/rep0_2.fq,2,val
Coronaviridae__MERS-CoV__isolate7__rep1,Coronaviridae,0,MERS-CoV,2,7,1,data/reads_multi/Coronaviridae/MERS-CoV/isolate_7/rep1_1.fq,data/reads_multi/Coronaviridae/MERS-CoV/isolate_7/rep1_2.fq,2,val
Coronaviridae__MERS-CoV__isolate7__rep2,Coronaviridae,0,MERS-CoV,2,7,2,data/reads_multi/Coronaviridae/MERS-CoV/isolate_7/rep2_1.fq,data/reads_multi/Coronaviridae/MERS-CoV/isolate_7/rep2_2.fq,2,val
Coronaviridae__MERS-CoV__isolate7__rep3,Coronaviridae,0,MERS-CoV,2,7,3,data/reads_multi/Coronaviridae/MERS-CoV/isolate_7/rep3_1.fq,data/reads_multi/Coronaviridae/MERS-CoV/isolate_7/rep3_2.fq,2,val
Coronaviridae__MERS-CoV__isolate7__rep4,Coronaviridae,0,MERS-CoV,2,7,4,data/reads_multi/Coronaviridae/MERS-CoV/isolate_7/rep4_1.fq,data/reads_multi/Coronaviridae/MERS-CoV/isolate_7/rep4_2.fq,2,val
Coronaviridae__MERS-CoV__isolate7__rep5,Coronaviridae,0,MERS-CoV,2,7,5,data/reads_multi/Coronaviridae/MERS-CoV/isolate_7/rep5_1.fq,data/reads_multi/Coronaviridae/MERS-CoV/isolate_7/rep5_2.fq,2,val
Coronaviridae__MERS-CoV__isolate8__rep0,Coronaviridae,0,MERS-CoV,2,8,0,data/reads_multi/Coronaviridae/MERS-CoV/isolate_8/rep0_1.fq,data/reads_multi/Coronaviridae/MERS-CoV/isolate_8/rep0_2.fq,3,train
Coronaviridae__MERS-CoV__isolate8__rep1,Coronaviridae,0,MERS-CoV,2,8,1,data/reads_multi/Coronaviridae/MERS-CoV/isolate_8/rep1_1.fq,data/reads_multi/Coronaviridae/MERS-CoV/isolate_8/rep1_2.fq,3,train
Coronaviridae__MERS-CoV__isolate8__rep2,Coronaviridae,0,MERS-CoV,2,8,2,data/reads_multi/Coronaviridae/MERS-CoV/isolate_8/rep2_1.fq,data/reads_multi/Coronaviridae/MERS-CoV/isolate_8/rep2_2.fq,3,train
Coronaviridae__MERS-CoV__isolate8__rep3,Coronaviridae,0,MERS-CoV,2,8,3,data/reads_multi/Coronaviridae/MERS-CoV/isolate_8/rep3_1.fq,data/reads_multi/Coronaviridae/MERS-CoV/isolate_8/rep3_2.fq,3,train
Coronaviridae__MERS-CoV__isolate8__rep4,Coronaviridae,0,MERS-CoV,2,8,4,data/reads_multi/Coronaviridae/MERS-CoV/isolate_8/rep4_1.fq,data/reads_multi/Coronaviridae/MERS-CoV/isolate_8/rep4_2.fq,3,train
Coronaviridae__MERS-CoV__isolate8__rep5,Coronaviridae,0,MERS-CoV,2,8,5,data/reads_multi/Coronaviridae/MERS-CoV/isolate_8/rep5_1.fq,data/reads_multi/Coronaviridae/MERS-CoV/isolate_8/rep5_2.fq,3,train
Coronaviridae__MERS-CoV__isolate9__rep0,Coronaviridae,0,MERS-CoV,2,9,0,data/reads_multi/Coronaviridae/MERS-CoV/isolate_9/rep0_1.fq,data/reads_multi/Coronaviridae/MERS-CoV/isolate_9/rep0_2.fq,4,train
Coronaviridae__MERS-CoV__isolate9__rep1,Coronaviridae,0,MERS-CoV,2,9,1,data/reads_multi/Coronaviridae/MERS-CoV/isolate_9/rep1_1.fq,data/reads_multi/Coronaviridae/MERS-CoV/isolate_9/rep1_2.fq,4,train
Coronaviridae__MERS-CoV__isolate9__rep2,Coronaviridae,0,MERS-CoV,2,9,2,data/reads_multi/Coronaviridae/MERS-CoV/isolate_9/rep2_1.fq,data/reads_multi/Coronaviridae/MERS-CoV/isolate_9/rep2_2.fq,4,train
Coronaviridae__MERS-CoV__isolate9__rep3,Coronaviridae,0,MERS-CoV,2,9,3,data/reads_multi/Coronaviridae/MERS-CoV/isolate_9/rep3_1.fq,data/reads_multi/Coronaviridae/MERS-CoV/isolate_9/rep3_2.fq,4,train
Coronaviridae__MERS-CoV__isolate9__rep4,Coronaviridae,0,MERS-CoV,2,9,4,data/reads_multi/Coronaviridae/MERS-CoV/isolate_9/rep4_1.fq,data/reads_multi/Coronaviridae/MERS-CoV/isolate_9/rep4_2.fq,4,train
Coronaviridae__MERS-CoV__isolate9__rep5,Coronaviridae,0,MERS-CoV,2,9,5,data/reads_multi/Coronaviridae/MERS-CoV/isolate_9/rep5_1.fq,data/reads_multi/Coronaviridae/MERS-CoV/isolate_9/rep5_2.fq,4,train
Coronaviridae__HCoV-229E__isolate0__rep0,Coronaviridae,0,HCoV-229E,3,0,0,data/reads_multi/Coronaviridae/HCoV-229E/isolate_0/rep0_1.fq,data/reads_multi/Coronaviridae/HCoV-229E/isolate_0/rep0_2.fq,0,train
Coronaviridae__HCoV-229E__isolate0__rep1,Coronaviridae,0,HCoV-229E,3,0,1,data/reads_multi/Coronaviridae/HCoV-229E/isolate_0/rep1_1.fq,data/reads_multi/Coronaviridae/HCoV-229E/isolate_0/rep1_2.fq,0,train
Coronaviridae__HCoV-229E__isolate0__rep2,Coronaviridae,0,HCoV-229E,3,0,2,data/reads_multi/Coronaviridae/HCoV-229E/isolate_0/rep2_1.fq,data/reads_multi/Coronaviridae/HCoV-229E/isolate_0/rep2_2.fq,0,train
Coronaviridae__HCoV-229E__isolate0__rep3,Coronaviridae,0,HCoV-229E,3,0,3,data/reads_multi/Coronaviridae/HCoV-229E/isolate_0/rep3_1.fq,data/reads_multi/Coronaviridae/HCoV-229E/isolate_0/rep3_2.fq,0,train
Coronaviridae__HCoV-229E__isolate0__rep4,Coronaviridae,0,HCoV-229E,3,0,4,data/reads_multi/Coronaviridae/HCoV-229E/isolate_0/rep4_1.fq,data/reads_multi/Coronaviridae/HCoV-229E/isolate_0/rep4_2.fq,0,train
Coronaviridae__HCoV-229E__isolate0__rep5,Coronaviridae,0,HCoV-229E,3,0,5,data/reads_multi/Coronaviridae/HCoV-229E/isolate_0/rep5_1.fq,data/reads_multi/Coronaviridae/HCoV-229E/isolate_0/rep5_2.fq,0,train
Coronaviridae__HCoV-229E__isolate1__rep0,Coronaviridae,0,HCoV-229E,3,1,0,data/reads_multi/Coronaviridae/HCoV-229E/isolate_1/rep0_1.fq,data/reads_multi/Coronaviridae/HCoV-229E/isolate_1/rep0_2.fq,1,test
Coronaviridae__HCoV-229E__isolate1__rep1,Coronaviridae,0,HCoV-229E,3,1,1,data/reads_multi/Coronaviridae/HCoV-229E/isolate_1/rep1_1.fq,data/reads_multi/Coronaviridae/HCoV-229E/isolate_1/rep1_2.fq,1,test
Coronaviridae__HCoV-229E__isolate1__rep2,Coronaviridae,0,HCoV-229E,3,1,2,data/reads_multi/Coronaviridae/HCoV-229E/isolate_1/rep2_1.fq,data/reads_multi/Coronaviridae/HCoV-229E/isolate_1/rep2_2.fq,1,test
Coronaviridae__HCoV-229E__isolate1__rep3,Coronaviridae,0,HCoV-229E,3,1,3,data/reads_multi/Coronaviridae/HCoV-229E/isolate_1/rep3_1.fq,data/reads_multi/Coronaviridae/HCoV-229E/isolate_1/rep3_2.fq,1,test
Coronaviridae__HCoV-229E__isolate1__rep4,Coronaviridae,0,HCoV-229E,3,1,4,data/reads_multi/Coronaviridae/HCoV-229E/isolate_1/rep4_1.fq,data/reads_multi/Coronaviridae/HCoV-229E/isolate_1/rep4_2.fq,1,test
Coronaviridae__HCoV-229E__isolate1__rep5,Coronaviridae,0,HCoV-229E,3,1,5,data/reads_multi/Coronaviridae/HCoV-229E/isolate_1/rep5_1.fq,data/reads_multi/Coronaviridae/HCoV-229E/isolate_1/rep5_2.fq,1,test
Coronaviridae__HCoV-229E__isolate2__rep0,Coronaviridae,0,HCoV-229E,3,2,0,data/reads_multi/Coronaviridae/HCoV-229E/isolate_2/rep0_1.fq,data/reads_multi/Coronaviridae/HCoV-229E/isolate_2/rep0_2.fq,2,val
Coronaviridae__HCoV-229E__isolate2__rep1,Coronaviridae,0,HCoV-229E,3,2,1,data/reads_multi/Coronaviridae/HCoV-229E/isolate_2/rep1_1.fq,data/reads_multi/Coronaviridae/HCoV-229E/isolate_2/rep1_2.fq,2,val
Coronaviridae__HCoV-229E__isolate2__rep2,Coronaviridae,0,HCoV-229E,3,2,2,data/reads_multi/Coronaviridae/HCoV-229E/isolate_2/rep2_1.fq,data/reads_multi/Coronaviridae/HCoV-229E/isolate_2/rep2_2.fq,2,val
Coronaviridae__HCoV-229E__isolate2__rep3,Coronaviridae,0,HCoV-229E,3,2,3,data/reads_multi/Coronaviridae/HCoV-229E/isolate_2/rep3_1.fq,data/reads_multi/Coronaviridae/HCoV-229E/isolate_2/rep3_2.fq,2,val
Coronaviridae__HCoV-229E__isolate2__rep4,Coronaviridae,0,HCoV-229E,3,2,4,data/reads_multi/Coronaviridae/HCoV-229E/isolate_2/rep4_1.fq,data/reads_multi/Coronaviridae/HCoV-229E/isolate_2/rep4_2.fq,2,val
Coronaviridae__HCoV-229E__isolate2__rep5,Coronaviridae,0,HCoV-229E,3,2,5,data/reads_multi/Coronaviridae/HCoV-229E/isolate_2/rep5_1.fq,data/reads_multi/Coronaviridae/HCoV-229E/isolate_2/rep5_2.fq,2,val
Coronaviridae__HCoV-229E__isolate3__rep0,Coronaviridae,0,HCoV-229E,3,3,0,data/reads_multi/Coronaviridae/HCoV-229E/isolate_3/rep0_1.fq,data/reads_multi/Coronaviridae/HCoV-229E/isolate_3/rep0_2.fq,3,train
Coronaviridae__HCoV-229E__isolate3__rep1,Coronaviridae,0,HCoV-229E,3,3,1,data/reads_multi/Coronaviridae/HCoV-229E/isolate_3/rep1_1.fq,data/reads_multi/Coronaviridae/HCoV-229E/isolate_3/rep1_2.fq,3,train
Coronaviridae__HCoV-229E__isolate3__rep2,Coronaviridae,0,HCoV-229E,3,3,2,data/reads_multi/Coronaviridae/HCoV-229E/isolate_3/rep2_1.fq,data/reads_multi/Coronaviridae/HCoV-229E/isolate_3/rep2_2.fq,3,train
Coronaviridae__HCoV-229E__isolate3__rep3,Coronaviridae,0,HCoV-229E,3,3,3,data/reads_multi/Coronaviridae/HCoV-229E/isolate_3/rep3_1.fq,data/reads_multi/Coronaviridae/HCoV-229E/isolate_3/rep3_2.fq,3,train
Coronaviridae__HCoV-229E__isolate3__rep4,Coronaviridae,0,HCoV-229E,3,3,4,data/reads_multi/Coronaviridae/HCoV-229E/isolate_3/rep4_1.fq,data/reads_multi/Coronaviridae/HCoV-229E/isolate_3/rep4_2.fq,3,train
Coronaviridae__HCoV-229E__isolate3__rep5,Coronaviridae,0,HCoV-229E,3,3,5,data/reads_multi/Coronaviridae/HCoV-229E/isolate_3/rep5_1.fq,data/reads_multi/Coronaviridae/HCoV-229E/isolate_3/rep5_2.fq,3,train
Coronaviridae__HCoV-229E__isolate4__rep0,Coronaviridae,0,HCoV-229E,3,4,0,data/reads_multi/Coronaviridae/HCoV-229E/isolate_4/rep0_1.fq,data/reads_multi/Coronaviridae/HCoV-229E/isolate_4/rep0_2.fq,4,train
